reference_material,detected_material,areas_reference,areas_detected,num_matched_peaks,start_point_reference,last_point_reference,start_point_detected,last_point_detected
fe_cr,zn,"[6.0626, 5.8987]","[6.0902, 5.8954, 6.0539]",0,366.0,492.0,1494,1987
fe_cr,ni,"[6.0626, 5.8987]",[5.8978],0,0.0,133.0,1952,2096
fe_cr,li20,"[6.0626, 5.8987]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.0626, 5.8987]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,869.0,1094.0,991,2227
fe_cr,mn,"[6.0626, 5.8987]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.0626, 5.8987]",[6.065],0,0.0,144.0,1909,2054
fe_cr,cr,"[6.0626, 5.8987]",[6.0626],1,28.0,144.0,1852,1997
fe_cr,nao3,"[6.0626, 5.8987]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1062.0,1313.0,818,2154
fe_cr,co,"[6.0626, 5.8987]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1880.0,2131.0,0,2249
fe_cr,co,"[6.0626, 5.8987]",[5.9084],0,0.0,143.0,1973,2117
fe_cr,cu2o,"[6.0626, 5.8987]","[6.1735, 6.0916, 6.0479]",0,720.0,785.0,1160,1946
fe_cr,al2o3,"[6.0626, 5.8987]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,926.0,1174.0,954,2129
fe_cr,ti,"[6.0626, 5.8987]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_cr,ti,"[6.0626, 5.8987]","[6.1854, 5.8995]",0,286.0,456.0,1594,2051
fe_cr,cr,"[6.0626, 5.8987]",[6.093],0,0.0,145.0,1895,2041
fe_cr,fe,"[6.0626, 5.8987]",[5.8987],1,0.0,143.0,1966,2110
fe_cr,v,"[6.0626, 5.8987]",[5.8983],0,94.0,143.0,1786,1930
fe_cr,cao,"[6.0626, 5.8987]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.0626, 5.8987]","[6.1427, 6.0599]",0,360.0,443.0,1520,1964
fe_cr,zn,"[6.0626, 5.8987]","[6.0902, 5.8954, 6.0539]",0,386.0,492.0,1494,1987
fe_cr,ni,"[6.0626, 5.8987]",[5.8978],0,0.0,143.0,1952,2096
fe_cr,li20,"[6.0626, 5.8987]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.0626, 5.8987]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,889.0,1140.0,991,2227
fe_cr,mn,"[6.0626, 5.8987]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.0626, 5.3674, 5.8987]",[6.065],0,0.0,144.0,1909,2054
fe_cr,cr,"[6.0626, 5.3674, 5.8987]",[6.0626],1,0.0,144.0,1852,1997
fe_cr,nao3,"[6.0626, 5.3674, 5.8987]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1023.0,1263.0,818,2154
fe_cr,co,"[6.0626, 5.3674, 5.8987]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1841.0,2081.0,0,2249
fe_cr,co,"[6.0626, 5.3674, 5.8987]",[5.9084],0,0.0,108.0,1973,2117
fe_cr,cu2o,"[6.0626, 5.3674, 5.8987]","[6.1735, 6.0916, 6.0479]",0,681.0,785.0,1160,1946
fe_cr,al2o3,"[6.0626, 5.3674, 5.8987]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,887.0,1127.0,954,2129
fe_cr,ti,"[6.0626, 5.3674, 5.8987]","[5.8975, 6.1415, 6.0812]",0,382.0,397.0,1459,1857
fe_cr,ti,"[6.0626, 5.3674, 5.8987]","[6.1854, 5.8995]",0,247.0,456.0,1594,2051
fe_cr,cr,"[6.0626, 5.3674, 5.8987]",[6.093],0,0.0,145.0,1895,2041
fe_cr,fe,"[6.0626, 5.3674, 5.8987]",[5.8987],1,0.0,115.0,1966,2110
fe_cr,v,"[6.0626, 5.3674, 5.8987]",[5.8983],0,55.0,143.0,1786,1930
fe_cr,cao,"[6.0626, 5.3674, 5.8987]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.0626, 5.3674, 5.8987]","[6.1427, 6.0599]",0,321.0,443.0,1520,1964
fe_cr,zn,"[6.0626, 5.3674, 5.8987]","[6.0902, 5.8954, 6.0539]",0,347.0,492.0,1494,1987
fe_cr,ni,"[6.0626, 5.3674, 5.8987]",[5.8978],0,0.0,129.0,1952,2096
fe_cr,li20,"[6.0626, 5.3674, 5.8987]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.0626, 5.3674, 5.8987]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,850.0,1090.0,991,2227
fe_cr,mn,"[6.0626, 5.3674, 5.8987]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.097, 5.903]",[6.065],0,0.0,144.0,1909,2054
fe_cr,cr,"[6.097, 5.903]",[6.0626],0,48.0,144.0,1852,1997
fe_cr,nao3,"[6.097, 5.903]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1082.0,1303.0,818,2154
fe_cr,co,"[6.097, 5.903]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1900.0,2121.0,0,2249
fe_cr,co,"[6.097, 5.903]",[5.9084],0,0.0,143.0,1973,2117
fe_cr,cu2o,"[6.097, 5.903]","[6.1735, 6.0916, 6.0479]",0,740.0,785.0,1160,1946
fe_cr,al2o3,"[6.097, 5.903]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,946.0,1167.0,954,2129
fe_cr,ti,"[6.097, 5.903]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_cr,ti,"[6.097, 5.903]","[6.1854, 5.8995]",0,306.0,456.0,1594,2051
fe_cr,cr,"[6.097, 5.903]",[6.093],0,5.0,145.0,1895,2041
fe_cr,fe,"[6.097, 5.903]",[5.8987],0,0.0,143.0,1966,2110
fe_cr,v,"[6.097, 5.903]",[5.8983],0,114.0,143.0,1786,1930
fe_cr,cao,"[6.097, 5.903]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.097, 5.903]","[6.1427, 6.0599]",0,380.0,443.0,1520,1964
fe_cr,zn,"[6.097, 5.903]","[6.0902, 5.8954, 6.0539]",0,406.0,492.0,1494,1987
fe_cr,ni,"[6.097, 5.903]",[5.8978],0,0.0,143.0,1952,2096
fe_cr,li20,"[6.097, 5.903]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.097, 5.903]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,909.0,1130.0,991,2227
fe_cr,mn,"[6.097, 5.903]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.093, 5.8987]",[6.065],0,0.0,144.0,1909,2054
fe_cr,cr,"[6.093, 5.8987]",[6.0626],0,17.0,144.0,1852,1997
fe_cr,nao3,"[6.093, 5.8987]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1051.0,1311.0,818,2154
fe_cr,co,"[6.093, 5.8987]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1869.0,2129.0,0,2249
fe_cr,co,"[6.093, 5.8987]",[5.9084],0,0.0,143.0,1973,2117
fe_cr,cu2o,"[6.093, 5.8987]","[6.1735, 6.0916, 6.0479]",0,709.0,785.0,1160,1946
fe_cr,al2o3,"[6.093, 5.8987]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,915.0,1174.0,954,2129
fe_cr,ti,"[6.093, 5.8987]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_cr,ti,"[6.093, 5.8987]","[6.1854, 5.8995]",0,275.0,456.0,1594,2051
fe_cr,cr,"[6.093, 5.8987]",[6.093],1,0.0,145.0,1895,2041
fe_cr,fe,"[6.093, 5.8987]",[5.8987],1,0.0,143.0,1966,2110
fe_cr,v,"[6.093, 5.8987]",[5.8983],0,83.0,143.0,1786,1930
fe_cr,cao,"[6.093, 5.8987]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.093, 5.8987]","[6.1427, 6.0599]",0,349.0,443.0,1520,1964
fe_cr,zn,"[6.093, 5.8987]","[6.0902, 5.8954, 6.0539]",0,375.0,492.0,1494,1987
fe_cr,ni,"[6.093, 5.8987]",[5.8978],0,0.0,143.0,1952,2096
fe_cr,li20,"[6.093, 5.8987]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.093, 5.8987]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,878.0,1138.0,991,2227
fe_cr,mn,"[6.093, 5.8987]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.1043, 5.9051]",[6.065],0,0.0,144.0,1909,2054
fe_cr,cr,"[6.1043, 5.9051]",[6.0626],0,40.0,144.0,1852,1997
fe_cr,nao3,"[6.1043, 5.9051]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1074.0,1286.0,818,2154
fe_cr,co,"[6.1043, 5.9051]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1892.0,2104.0,0,2249
fe_cr,co,"[6.1043, 5.9051]",[5.9084],0,0.0,131.0,1973,2117
fe_cr,cu2o,"[6.1043, 5.9051]","[6.1735, 6.0916, 6.0479]",0,732.0,785.0,1160,1946
fe_cr,al2o3,"[6.1043, 5.9051]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,938.0,1150.0,954,2129
fe_cr,ti,"[6.1043, 5.9051]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_cr,ti,"[6.1043, 5.9051]","[6.1854, 5.8995]",0,298.0,456.0,1594,2051
fe_cr,cr,"[6.1043, 5.9051]",[6.093],0,0.0,145.0,1895,2041
fe_cr,fe,"[6.1043, 5.9051]",[5.8987],0,0.0,138.0,1966,2110
fe_cr,v,"[6.1043, 5.9051]",[5.8983],0,106.0,143.0,1786,1930
fe_cr,cao,"[6.1043, 5.9051]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.1043, 5.9051]","[6.1427, 6.0599]",0,372.0,443.0,1520,1964
fe_cr,zn,"[6.1043, 5.9051]","[6.0902, 5.8954, 6.0539]",0,398.0,492.0,1494,1987
fe_cr,ni,"[6.1043, 5.9051]",[5.8978],0,0.0,143.0,1952,2096
fe_cr,li20,"[6.1043, 5.9051]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.1043, 5.9051]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,901.0,1113.0,991,2227
fe_cr,mn,"[6.1043, 5.9051]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.093, 5.8713, 5.8987]",[6.065],0,0.0,144.0,1909,2054
fe_cr,cr,"[6.093, 5.8713, 5.8987]",[6.0626],0,49.0,144.0,1852,1997
fe_cr,nao3,"[6.093, 5.8713, 5.8987]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1083.0,1325.0,818,2154
fe_cr,co,"[6.093, 5.8713, 5.8987]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1901.0,2143.0,0,2249
fe_cr,co,"[6.093, 5.8713, 5.8987]",[5.9084],0,0.0,143.0,1973,2117
fe_cr,cu2o,"[6.093, 5.8713, 5.8987]","[6.1735, 6.0916, 6.0479]",0,741.0,785.0,1160,1946
fe_cr,al2o3,"[6.093, 5.8713, 5.8987]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,947.0,1174.0,954,2129
fe_cr,ti,"[6.093, 5.8713, 5.8987]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_cr,ti,"[6.093, 5.8713, 5.8987]","[6.1854, 5.8995]",0,307.0,456.0,1594,2051
fe_cr,cr,"[6.093, 5.8713, 5.8987]",[6.093],1,6.0,145.0,1895,2041
fe_cr,fe,"[6.093, 5.8713, 5.8987]",[5.8987],1,0.0,143.0,1966,2110
fe_cr,v,"[6.093, 5.8713, 5.8987]",[5.8983],0,115.0,143.0,1786,1930
fe_cr,cao,"[6.093, 5.8713, 5.8987]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.093, 5.8713, 5.8987]","[6.1427, 6.0599]",0,381.0,443.0,1520,1964
fe_cr,zn,"[6.093, 5.8713, 5.8987]","[6.0902, 5.8954, 6.0539]",0,407.0,492.0,1494,1987
fe_cr,ni,"[6.093, 5.8713, 5.8987]",[5.8978],0,0.0,143.0,1952,2096
fe_cr,li20,"[6.093, 5.8713, 5.8987]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.093, 5.8713, 5.8987]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,910.0,1152.0,991,2227
fe_cr,mn,"[6.093, 5.8713, 5.8987]",[6.2157],0,0.0,146.0,1923,2070
fe_cr,fe,"[6.475, 6.0408]",[6.065],0,27.0,144.0,1909,2054
fe_cr,cr,"[6.475, 6.0408]",[6.0626],0,84.0,144.0,1852,1997
fe_cr,nao3,"[6.475, 6.0408]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",0,1118.0,1281.0,818,2154
fe_cr,co,"[6.475, 6.0408]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,1936.0,2099.0,0,2249
fe_cr,co,"[6.475, 6.0408]",[5.9084],0,0.0,126.0,1973,2117
fe_cr,cu2o,"[6.475, 6.0408]","[6.1735, 6.0916, 6.0479]",0,776.0,785.0,1160,1946
fe_cr,al2o3,"[6.475, 6.0408]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,982.0,1145.0,954,2129
fe_cr,ti,"[6.475, 6.0408]","[5.8975, 6.1415, 6.0812]",0,,,1459,1857
fe_cr,ti,"[6.475, 6.0408]","[6.1854, 5.8995]",0,342.0,456.0,1594,2051
fe_cr,cr,"[6.475, 6.0408]",[6.093],0,41.0,145.0,1895,2041
fe_cr,fe,"[6.475, 6.0408]",[5.8987],0,0.0,133.0,1966,2110
fe_cr,v,"[6.475, 6.0408]",[5.8983],0,,,1786,1930
fe_cr,cao,"[6.475, 6.0408]","[5.9143, 6.1764]",0,,,1291,1695
fe_cr,mgo,"[6.475, 6.0408]","[6.1427, 6.0599]",0,416.0,443.0,1520,1964
fe_cr,zn,"[6.475, 6.0408]","[6.0902, 5.8954, 6.0539]",0,442.0,492.0,1494,1987
fe_cr,ni,"[6.475, 6.0408]",[5.8978],0,0.0,143.0,1952,2096
fe_cr,li20,"[6.475, 6.0408]","[6.0498, 6.0556]",0,,,1359,1774
fe_cr,bao2,"[6.475, 6.0408]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,945.0,1108.0,991,2227
fe_cr,mn,"[6.475, 6.0408]",[6.2157],0,13.0,146.0,1923,2070
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[6.0626],0,28.0,144.0,1852,1997
fe_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,49.0,1335.0,818,2154
fe_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,867.0,2203.0,0,2249
fe_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
fe_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,54.0,785.0,1160,1946
fe_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
fe_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,112.0,1459,1857
fe_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.1854, 5.8995]",0,286.0,456.0,1594,2051
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
fe_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[5.8983],0,94.0,143.0,1786,1930
fe_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,280.0,1291,1695
fe_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
fe_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
fe_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
fe_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,212.0,1359,1774
fe_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1212.0,991,2227
fe_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.0678, 6.2404, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[6.065],1,0.0,144.0,1909,2054
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[6.0626],0,5.0,144.0,1852,1997
fe_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,82.0,1335.0,818,2154
fe_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,900.0,2236.0,0,2249
fe_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
fe_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,87.0,785.0,1160,1946
fe_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
fe_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,145.0,1459,1857
fe_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
fe_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[5.8983],0,71.0,143.0,1786,1930
fe_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,313.0,1291,1695
fe_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
fe_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
fe_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
fe_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,245.0,1359,1774
fe_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1235.0,991,2227
fe_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1357, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[6.065],1,0.0,144.0,1909,2054
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[6.0626],0,0.0,106.0,1852,1997
fe_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,130.0,1335.0,818,2154
fe_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,948.0,2248.0,0,2249
fe_nao3,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[5.9084],0,37.0,143.0,1973,2117
fe_nao3,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.1735, 6.0916, 6.0479]",0,135.0,785.0,1160,1946
fe_nao3,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
fe_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
fe_nao3,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[6.093],0,0.0,145.0,1895,2041
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[5.8987],0,44.0,143.0,1966,2110
fe_nao3,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[5.8983],0,27.0,143.0,1786,1930
fe_nao3,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[5.9143, 6.1764]",0,4.0,361.0,1291,1695
fe_nao3,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.1427, 6.0599]",0,0.0,438.0,1520,1964
fe_nao3,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.0902, 5.8954, 6.0539]",0,0.0,464.0,1494,1987
fe_nao3,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[5.8978],0,0.0,143.0,1952,2096
fe_nao3,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.0498, 6.0556]",0,0.0,293.0,1359,1774
fe_nao3,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,0.0,1235.0,991,2227
fe_nao3,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.065, 6.1717, 5.9158, 5.9185]",[6.2157],0,0.0,146.0,1923,2070
fe_nao3,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1717, 5.9701]",[6.065],1,0.0,80.0,1909,2054
fe_nao3,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1717, 5.9701]",[6.0626],0,0.0,137.0,1852,1997
fe_nao3,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.065, 6.1717, 5.9701]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,174.0,1335.0,818,2154
